M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,yor,大概也快了 你的大概是你自己說的嗎?,06/17 15:48,噓,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,Robben,遲早都要面對這個問題,06/17 15:51,推,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,Zcould,永遠不會有政黑板友確診武漢肺炎,06/17 16:10,推,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,cerberi,這是遲早的事吧,06/17 16:15,推,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,MPSSC,"說直白點你就反綠而已,才不是開放與否",06/17 16:18,→,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,sad9876520,口罩大概又要被搶光了,06/17 16:23,推,17,3,13
M.1592377900.A.EE6,[討論] 陳時中今天突然開車了，你各位有準備嗎,jackwula9211,等觀光真的開放再來酸,06/17 20:38,→,17,3,13
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,ketter (挖西林老背),這個東西本來就是這樣 一直維持零確診，最終就是前進退兩難，變成政治問題 大家為了經濟，慢慢的開，你要不要跟著開？還是自己在島內玩模擬城市 市場內需不夠大，是可以玩多久？ 一直想要零確診，那就大家一起在島內等經濟爆炸 也不要說什麼傳染開了經濟很慘，一直封鎖經濟也是很慘 反正零確診之前新聞也一直報，大家都看得很開心 現在也是變成自己政治問題的枷鎖 反正倒閉的不是自己公司，可能就沒感覺 國外疫情嚴重歸嚴重，但隨著逐步開放，經濟復甦 結果發現好像也沒那麼嚴重 零確診沒有不好，但有時候就不是0跟1而已 : 對疫苗有興趣的 : 可以去追這位的FB或部落格 : https://linshibi.com/?p=36578 : 日本自助旅行中毒者 : 他以前是台大感染科醫師 : 算是我的學長 : 節錄一下關於疫苗會不會生出來的疑惑 : 其實目前看來是蠻樂觀的: : 2020.5.23更新：佛奇對於莫德納疫苗的第一期臨床試驗初步結果審慎樂觀 : 終於等到了佛奇對於莫德納（Moderna）的mRNA疫苗第一期臨床試驗初步結果的評論。佛 : 奇上了兩個媒體專訪，表達他受到此初步結果的鼓舞，採取審慎樂觀的態度。 : 在星期四晚間CNN的專訪： : 1.現在只有八個案例有中和抗體，似乎還是非常早期的結果，為何您會對這個結果感到鼓 : 舞？ : 佛奇：在疫苗臨床試驗的路途上，有非常多可能的障礙。第一步是第一期臨床試驗，只會 : 有非常少數的受試者，在莫德納（Moderna）的例子是收案45人，三個劑量。第一個問題 : 是，是否安全？很明顯，他很安全。 : 更重要的是，發現這個疫苗可以產生中和抗體（neutralizing antibodies），而非只是 : 結合但不知有沒有功效的抗體。在第一期臨床試驗來說，這還滿有說服力的。中和抗體是 : 真正可以阻止病毒和人體細胞結合的抗體。 在合理的劑量下可以產生中和抗體，產生的 : 抗體量讓我們相信在更多受試者的時候這個疫苗可以有保護力。雖然人數還不多，但產生 : 中和抗體是非常好的消息，他達到目標且跨越了製造疫苗的一個重要障礙。這是我審慎樂 : 觀看待的理由。 : 2.您已經在愛滋病病毒的疫苗努力數十年，無法產生中和抗體是否就是愛滋病病毒疫苗無 : 法誕生的原因？ : 佛奇：你說的完全正確。我和同事已經在愛滋病病毒疫苗領域努力幾十年，我們的身體不 : 會產生對愛滋病毒的中和抗體。但對於新冠病毒，絕大多數的人都是自己康復，可以產生 : 免疫力，產生中和抗體而克服這個感染。而這也是我們在這個第一期臨床試驗觀察到的。 : 我們總是要很小心解讀，但這是一個好消息。 洨叮噹幫我實現~所有的~願望~~,Wed Jun 17 15:23:59 2020,回文,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,kuninaka,之前0確診還能做西瓜行銷,06/17 15:24,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,kuninaka,之後看要怎麼玩XDD,06/17 15:24,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,elainakuo,台灣只要開放商務就夠了 觀光鎖在國內 反而貢獻額多,06/17 15:25,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,Tosca,境外移入一天+10 邊境又會關回去了啦,06/17 15:25,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,cloudccw,我同意T大的話,06/17 15:27,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,greedypeople,經濟爆炸應該也沒那麼嚴重,06/17 15:29,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,alinalovers,新聞一直報...那是因為媒體愛噱頭啊，又管不了，講,06/17 15:33,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,alinalovers,得好像媒體是政府管似的,06/17 15:33,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,BLABLA007,講的好像開放疫情爆炸經濟也不影響的樣子,06/17 15:38,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,wow999,也是可以理解,06/17 15:40,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,開商務就夠了，航空飯店不行就給他倒啊,06/17 15:41,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,竹科正常運作，貨運正常運轉，台灣還是持續發大財,06/17 15:42,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,拜託 看台灣房市股市車市 熱的很,06/17 15:43,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,亂開放一些543進來 疫情爆炸 經濟才會完蛋,06/17 15:43,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,是要像英國一樣慘？,06/17 15:44,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,現在經濟活動都電子化了，鎖國一年還是活的好好的,06/17 15:45,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,觀光什麼的，本來產值就很低惹,06/17 15:47,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,whitenoise,商務不是一直有開嗎？鎖境外觀光倒是真的必要,06/17 15:50,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,greedypeople,旅行社航空會受影響  餐飲旅館搞不好還受益,06/17 15:50,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,greedypeople,畢竟台灣出國玩的比來台旅客多不少,06/17 15:51,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,鎖觀光出國，還可以避免外匯外漏哩,06/17 15:54,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,現在航空貨運忙的不得了,06/17 15:54,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,aimlin,擋住一堆人去日本撒幣不賴啊,06/17 15:55,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,gg0079,現在歐美日開了是不是正確決定也不知道 搞不好到時候再一,06/17 16:18,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,gg0079,波更大規模的疫情 結果事後來看搞不好繼續封鎖才是正確,06/17 16:19,→,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,whitenoise,國外疫情一直爆炸，感覺防疫都放自生自滅了,06/17 16:21,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,ybxj,台灣沒有封啊 只是商務觀光一直全部隔離14天 現在變成商務,06/17 18:32,推,9,0,19
M.1592378641.A.712,Re: [討論] CECC陳時中扛不住了，港澳日韓新全部放寬,ybxj,有條件縮短隔離期,06/17 18:32,→,9,0,19
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,Zcould (宇宙覺青黨工網軍),我跟你賭：政黑板友永遠不會有人確診武漢肺炎， 如果有任何一位政黑板友確診武漢肺炎， 我隨便你。 引述《kuninaka (家入推廣大使)》之銘言： : 之前防疫等級很高 : 每天0加到沒感覺 : 今天宣布放寬商務人士入境 : 隔離期也縮短 : 開放觀光大概也快了 : 你各位有準備好上車了嗎？ : 我是已經準備好惹歐 : 希望大家得武漢肺炎之後肺功能不要萎縮齁 : 只是小感冒而已 我請很多次沒人要吃 看誰先確診 您排到會怎樣？ 你隨便找一個確診武漢肺炎的政黑板友讓我瞧瞧？,Wed Jun 17 16:09:27 2020,回文,1,0,4
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,whitenoise,請吃雞排就好,06/17 16:10,→,1,0,4
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,kuninaka,好,06/17 16:11,→,1,0,4
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,dakkk,排隊,06/17 16:16,推,1,0,4
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,downtoearth,你要限縮一下 在台灣生活的才算 要不然 我在中山,06/17 16:27,→,1,0,4
M.1592381370.A.A2F,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,downtoearth,都算比台灣機率大很多的 要是美國 巴西的怎辦,06/17 16:27,→,1,0,4
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,boyo (腦科學先生),: 我跟你賭：政黑板友永遠不會有人確診武漢肺炎， : 如果有任何一位政黑板友確診武漢肺炎， : 我隨便你。 : 引述《kuninaka (家入推廣大使)》之銘言： : : 之前防疫等級很高 : : 每天0加到沒感覺 : : 今天宣布放寬商務人士入境 : : 隔離期也縮短 : : 開放觀光大概也快了 : : 你各位有準備好上車了嗎？ : : 我是已經準備好惹歐 : : 希望大家得武漢肺炎之後肺功能不要萎縮齁 : : 只是小感冒而已 開他娘，八卦那些雜碎柯粉，每天在叫囂怎麼其他國家都不對台灣開放，好啦人家現在對台灣開放，你能不對等嗎?? 他媽的師父的開示吸多了腦子完全不好用，講的就是這些咖洨。 你各位阿，37度氣溫乖乖口罩戴滿吧。 操他媽柯粉。 如果孔子是那待沽的玉 我便是待斟的酒 用一生的時間 蘊釀自己的濃度 只為等待剎那的傾注 張曉風 釀酒的理由 ,Wed Jun 17 16:16:02 2020,回文,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,eternia0920,這開下去 還真得戴好戴滿外加勤洗手,06/17 16:16,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,Zcould,政黑板友不會確診武漢肺炎，這是定律,06/17 16:16,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,Zcould,另外政黑版友也不死亡,06/17 16:17,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MPSSC,"柏油,有神快拜",06/17 16:18,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MPSSC,"說穿了他們就反綠,換成是KMT開放它們才不會雞雞歪歪",06/17 16:18,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,s891510,我以為會  操他媽柯粉                       炸你全家(?,06/17 16:18,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,whitenoise,不是啊，自由誠可貴，生命價更高XD,06/17 16:19,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,EggAcme,其實商務客一直有開放 這次增加的就自費篩檢跟縮短隔離,06/17 16:19,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,EggAcme,柯韓粉不是在那邊一直酸經濟差 無薪假多 別國不開放台灣,06/17 16:21,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,elainakuo,台灣開放商務的節奏還算可以 但 外國學生 不知道會處,06/17 16:21,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,elainakuo,理的如何,06/17 16:21,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MyDice,老實說縮短隔離我是真的有點抖....,06/17 16:21,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MyDice,外國學生還好 待在台灣就是一學期 商務旅行有時候就一兩天,06/17 16:23,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,whitenoise,商務一直有開，應該限制境外旅遊或外國入台觀光,06/17 16:23,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MyDice,但是隔離14天對商務旅行來說很誇張 一直有開也很難,06/17 16:25,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MPSSC,"現在反綠就不敢大聲阿,所以都找理由包裝;誠實點我還瞧得起",06/17 16:27,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,MPSSC,你一點,06/17 16:27,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,whitenoise,是沒錯，不過非常時期也無可避免，畢竟國外疫情不見,06/17 16:27,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,whitenoise,趨緩,06/17 16:27,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,elainakuo,有條件的縮短隔離5~7天 台灣人還是怕怕的 但一般人碰,06/17 16:28,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,elainakuo,到商務人士的機率倒是不高啦,06/17 16:28,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,EggAcme,這人數應該不多 指揮中心也要測試能開放到什麼程度吧,06/17 16:29,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,EggAcme,這些人入境應該也會繼續追蹤,06/17 16:29,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,cerberi,這一步是遲早要走的 指揮中心有聽建議做的很對,06/17 16:31,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,jojojen,商務隔離14天其實跟沒開差不多，出差光隔離就14天沒幾個,06/17 16:32,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,jojojen,公司受得了吧,06/17 16:32,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,jojojen,縮到七天應該也不會增加多少,06/17 16:33,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,moswu,媽的咧，怕豹.jpg，可以不要嗎,06/17 16:35,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,fxntdsxdr,亂開地圖砲的才比較像你口中的雜碎吧,06/17 16:42,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,lymyuming,柯粉說開放資進狗黨就會開放嗎？柯粉叫牠們吃屎牠們會,06/17 16:43,噓,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,lymyuming,吃嗎，少再那裡牽拖別人啦，糙,06/17 16:43,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,fxntdsxdr,開放也能怪到柯粉你他媽什麼時候聽柯粉說話做事,06/17 16:45,噓,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,korsg,正常表現  總之就是炸你全家就對惹,06/17 16:46,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,molsmopuim,柯粉說要居住正義 執政黨做了嗎 怪東怪西,06/17 16:48,噓,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,Sinica5566,開他娘，炸他全家！,06/17 16:59,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,agow,可憐,06/17 17:04,→,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,DDDDing,原來執政黨都聽柯粉做事啊XDDDD,06/17 17:58,推,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,dream99,這種國家政策怪柯粉...有沒有這麼誇張...???,06/17 17:59,噓,14,5,20
M.1592381765.A.A71,Re: [討論] 陳時中今天突然開車了，你各位有準備嗎,fatout,菸黨執政出包，問題都是在野黨阿,06/17 19:36,噓,14,5,20
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,weni302 (鏡花水月號),1.新聞網址 https://www.cna.com.tw/news/aloc/202006170083.aspx 2.新聞來源 中央社 3.新聞內容 新北市長侯友宜今天針對北京再爆疫情的問題表示，台灣跟對岸非常接近，當北京有疫情 的時候，台灣更沒有放鬆的權利。 侯友宜今天上午主持市政會議後接受媒體聯訪，媒體詢及中國北京再爆武漢肺炎（新型冠 狀病毒疾病，COVID19）疫情後是否會擔心台灣解封後可能再爆疫情時，侯友宜作以上表 示。 侯友宜表示，在後疫情時期的防疫過程中，一定要做好保持社交距離、戴口罩、勤洗手， 這些習慣一定要持續地保持，防疫不要因為境內的管控做得不錯而放鬆。 媒體追問總統蔡英文及行政院長蘇貞昌到新北觀光卻未被通知的問題，侯友宜表示，希望 在後疫情時期能夠帶動觀光產業，不管總統、中央等任何官員到新北市消費，帶動觀光休 閒及振興庶民經濟，他都非常歡迎，我們不但歡迎，還會跟這些來消費的好朋友們一起 並肩作戰。 侯友宜被問到高雄市長補選議題時也表示，他相信每一個黨都能研判並作智慧的選擇，只 要年輕、有創意、接地氣，在地及能夠跟大家站在一起，全心全意、有理想的來為高雄市 民做事，讓高雄市未來有希望，大家都會一起同心齊力幫忙。 4.附註、心得、想法 侯友宜對於疫情的態度始終是積極謹慎 先前4月初疫情趨緩時 侯友宜也仍不鬆懈 提前準備擴大管制的兵棋推演 雖然受到媒體扭曲成封城 也遭到輿論的冷嘲熱諷 但隨著爆發磐石艦的群聚感染事件 更凸顯出侯友宜防範未然的態度 希望不要成為烏鴉嘴,Wed Jun 17 16:56:52 2020,主文,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,simplewish,上次海龜溜出來亂竄 的錯不要再犯了 北車一家網咖被搞,06/17 16:58,→,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,simplewish,到關門退租,06/17 16:58,→,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,TheoEpstein,今天就放寬港澳入境了喔,06/17 16:59,推,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,s555666,超北市長就是猛,06/17 17:01,→,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,moswu,我有一種不好的預感 XDDD,06/17 17:01,→,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,delegate,侯的態度是好的 北京現在嚴重 我覺得不該讓港澳不用14天,06/17 17:06,推,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,yuxds,這次侯友宜加分 陳時中扣分,06/17 17:06,推,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,korsg,too late 中哥剛剛放寬港澳惹,06/17 17:06,推,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,delegate,倒想看看是哪些人商務有重要到那樣 一定要本人來跑來,06/17 17:07,→,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,riva5410,侯才是真正的超前部署,06/17 17:10,推,5,0,6
M.1592384214.A.A2C,[新聞] 北京爆疫情 侯友宜：台灣更沒有放鬆權利,patentstm,侯友宜懂防疫?,06/17 17:20,→,5,0,6
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,boyo (腦科學先生),看不下去了 : 引述《Fant1408 ( )》之銘言： : : 很多人認為川普已經完蛋了 : 現在說啥都太早 還有四個多月才選舉咧 : 而且保守派/右派的確很有可能自動歸位 : 這就是為何我覺得川普還是有機會贏的原因 : : 但是目前認為川普在激化種族對立的想法是錯的 : : 川普真正激化的是左右對立 : 右派/保守派比較支持共和黨 也不是川普開始的 : 大概90年代開始 到小布希/歐巴馬時代越來越確定 : 這叫Culture War 類似意識形態之爭 : 而且在歐巴馬時代 這自由派/保守派分野 : 還演變成城鄉對峙 : 然而我不同意你對川普這邊的觀察 : 川普是搭上這culture war的順風車 : 但是他很多時候玩太大了 玩到自己人都開始不太相信他 : 而今年因為疫情 又讓他的公信力受損 : 舉例來說 之前武漢肺炎 民主黨/自由派媒體一直在呼籲川普要快點防疫 這邊是在工三小，明明一月在那邊罵川普封閉中國航班最大聲的就是這些咖小。 : 川普就罵他們說 把武漢肺炎說那麼嚴重 只是左派的陰謀論 : 而拒絕採取積極行動 : 事實證明武漢肺炎就是那麼嚴重 : 這樣唬人的態度 想必也是他最近滿意度下降的原因 : : 繼續BLM下去 : : 接下來就是黑人從強賣cd : : 到打砸搶 隨意強姦婦女 : 想太多了 現在抗議大部分都比較降溫了 和平抗議比暴動多得多 : 而且BLM 跟抗議訴求 民調支持度是很高的 : BLM有超過6成7民眾支持 : 甚至白人都有過半的支持 : https://i.imgur.com/T0StCSh.png : 美國哪來6成7左派？連過半都沒有 : 顯然一堆中間派 甚至共和黨支持者 也是認同BLM的 : 那又怎能把這次抗議 當成左右對峙？ : 你問美國左派沒那麼多嗎？我就隨便拿個數據 : https://bit.ly/37AZqRP : 這蓋洛普民調說 2018年 美國有26%的人自認為是“自由派” : 這邊的自由派類似左派的概念 : 但不等同 可是左派通常會自稱為自由派 很多人就是搞不清楚狀況，包括妳。 所謂的美國夢是當年清教徒要在新大陸建立上帝的國度，人間天國的夢。這也是美國強盛的根源。 結果到了一些外國移民腦子裡，美國夢變成隨便他們實現自己人生理想的空白支票。這也就算了，美國國力強大，曾經輝煌，包容一些外國人那不算啥。 結果中國人現在幹的是吃美國的飯，砸美國的鍋的事情。 妳的觀念好像自由派上台，新保守主義下去，綠卡跟公民權申請就會再開，外國人就可以待得很開心，又恢復了以前的平常日子。呵，作夢。 我告訴妳吧，恰恰相反，妳理想的的美國正是這批當年的清教徒，如今的新保守主義集團創造出來的。妳是不會想呆他們不在的國度的。 我對中國可熟的很，他們對美國的敵意比天高，現今川普跟新保守主義集團對中國的反應就跟人的免疫反應一樣，是很正常的。妳硬要換自由派上台，等於忽視這些疾病，想過上平常的日子。等到疾病引發的後遺症愈來越多，那時身體反撲的力道就越強大。屆時全面排華，恐怕只是時間早晚的問題。 日僑當年二戰都被關過集中營。做點心理準備如何?? : 反而保守派 跟溫和派（中間派）都更多 : 甚至很多民主黨的支持者都不算左派 : 不信的話 看看這個表 : https://i.imgur.com/XbQlcpg.png : 民主黨支持者 自由派(51%) 溫和派(34%) 保守派(13%) : 這幾十年來 民主黨是越來越偏自由派沒錯 : 但還是有很多人不認為自己是自由派 : 再來看共和黨 越來越往保守派路上走 : 自由派人數越來越少 但是到2018年 也有13% : : 而且首先受害的就是高階層和中產黑人和亞裔 : : 只要左派繼續瘋下去 : 就說不要紮左派稻草人了 美國真的沒那麼多左派 : 美國的左派也大多數沒很左 : 很多時候 台灣人都還更左一點好嗎？ : 例如民主黨左派代表桑德斯 : 他支持全民健保公立大學免費 : 這些都在台灣行之有年了 沒啥稀奇的 : 反觀拜登根本不敢提出上述的東西 : 因為他知道買單的人很少 : : 年底選情可能超出所有人現象 : 就算川普當選 也不會是你說的BLM造成的 : 而是美國這幾十年來的culture war造成紅藍對峙 : 就像台灣的藍綠對峙一樣 : 反對種族主義是美國不分紅藍的共識 : 只是現在紅色在川普帶領下 刻意淡化Floyd事件的種族問題色彩 : 但這不代表人民就因此反感BLM : 不要用二分法來想像了啦 : : 川普等狂左玩夠後 : 他的狂左只是稻草人而已 那些抗議群眾絕大多數不是狂左 : 甚至連左派都不是 所以美國人沒理他 : 只有少數同溫層在自high而已 : 但是在台灣似乎很多人很愛看川普的twitter : 整天被他帶風向 : 真的以為社會大眾在意Antifa那種少數偏激份子？ : 或以為這次能夠成功甩鍋給民主黨？ : 這就像把白人至上者當成共和黨的代表人物一樣 : 都是在亂貼標籤而已 : : 就可以端出新麥卡錫主義了,Wed Jun 17 18:35:42 2020,回文,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,Emerson158,柏油冷靜點，都幾歲惹。。,06/17 18:50,推,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,suaowilliam,樓上，沒拿瓦斯桶出來炸人全家，柏油已經很冷靜了,06/17 18:53,推,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,thegame09305,https://www.youtube.com/watch?v=LjuLXnvPWTw,06/17 18:56,推,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,thegame09305,"BLM原始出發點是對的,但是被左派弄到噁心至極",06/17 18:57,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,jerrywei17,blm出發點不就不當執法滑坡種族歧視,06/17 19:16,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,thegame09305,"滑坡到種族歧視還好,弄到變成文革人人自危才該死",06/17 19:29,推,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,delegate,好笑的是當初是保守派媒體在反對S386的，S386通過台灣留,06/17 19:30,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,delegate,學生想靠職業拿綠卡的路就更難了,06/17 19:30,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,delegate,民主黨上 爽到的是非法移民/ DACA那些人 ，合法台灣人會,06/17 19:34,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,delegate,不會爽到我是打問號啦,06/17 19:34,→,5,2,14
M.1592390144.A.789,Re: [討論] 川普在下很大的一盤棋,demitri,?所以我那篇哪裡講到中國了 真的二分法很誇張,06/17 19:42,噓,5,2,14
