M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,AIDM,乾 又來了,08/06 11:27,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,jack8759,.....,08/06 11:27,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,EricOu0218,https://reurl.cc/vDy501,08/06 11:28,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,EricOu0218,泰國那例連泰國自己都驗不出來了，還敢拿出來講,08/06 11:29,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,EricOu0218,泰國那例連泰國自己都驗不出來了，還敢拿出來講,08/06 11:29,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,yun0112,為什麼這些人都不更新資訊啊,08/06 11:29,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,lazycat5,偽陽性都不知道，低能報紙,08/06 11:29,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,yun0112,你做新聞媒體的都沒法掌握新訊息，那要你幹嘛,08/06 11:30,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,yun0112,還是根本是故意裝作沒看到,08/06 11:31,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,Robben,還在女學生真的很可憐,08/06 11:32,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,coollonger,低能社論就不必po了,08/06 11:32,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,Robben,愛討論疫情卻都不關心最新消息 騙鬼勒,08/06 11:32,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,coollonger,惟恐台灣不亂,08/06 11:33,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,https://i.imgur.com/Ni3c99S.jpg,08/06 11:34,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,https://i.imgur.com/aFSz4Ae.jpg,08/06 11:34,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,ads58791,從日本女學生跟泰國移工知道，入境普篩驗出偽陽性會搞死,08/06 11:34,推,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,ads58791,多少人。,08/06 11:34,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,如果社論是寫給不看記者會的看 居心可疑,08/06 11:35,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,我不是排斥其他國家做入境篩檢 而是你們要做入境篩檢,08/06 11:36,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,就好好負責 不要只一採 錯誤了就出來認錯道歉,08/06 11:36,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,如果日泰有先二次採樣 就不會給台灣錯誤的訊息 浪費台,08/06 11:37,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,灣的檢疫量能,08/06 11:37,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,Robben,因為不會有國家跟台灣來該這個問題,08/06 11:38,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,Robben,台灣是太閒可以每個案例都在仔細分析,08/06 11:39,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,他們的防疫方式 不如不要入境普篩 都隔離14天 別給他,08/06 11:41,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,elainakuo,國添麻煩了,08/06 11:41,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,ShibaTatsuya,低能社論 整天都在想普篩 低能猴子,08/06 11:42,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,zomb12,狗媒提早往生還比較可能,08/06 11:42,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,AnewMitch,噁心媒體,08/06 11:56,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,aimlin,高潮囉？,08/06 12:09,推,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,lovejamwu,可憐..等很久了齁~~~,08/06 12:22,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,genheit,柯韓粉高潮,08/06 12:28,噓,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,jump9128,完全無視昨天記者會講的東西欸,08/06 12:32,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,jump9128,其他國家是因為他們自己夠忙了所以不會為了我們馬上迅速,08/06 12:33,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,jump9128,二採,08/06 12:33,→,2,9,25
M.1596684386.A.C91,[轉錄] 中時社論》台灣的幸運「疫」夕之間消失？,castawil,還在日本女大生，這是社論還是社精專欄,08/06 13:51,噓,2,9,25
M.1596691244.A.635,[新聞] 新北密閉場所不配合防疫 侯友宜：該罰就罰,weni302 (鏡花水月號),1.新聞網址 https://news.ltn.com.tw/news/life/paper/1391189 2.新聞來源 自由 3.新聞內容 多個國家的武漢肺炎疫情仍然嚴峻，新北市長侯友宜昨天強調，市府已在7月31日公告， 包括八大行業、KTV、電影院等密閉式娛樂場所，嚴格執行實名制並戴口罩，若勸導後仍 不改善，該罰就罰，避免成為防疫破口；副市長謝政達昨晚率隊到板橋區南門街視察KTV 的防疫作業，要求業者落實防疫。 要求嚴格執行實名制並戴口罩 侯友宜昨天主持防疫會議，他表示，雖然國內的疫情趨緩，但國外的疫情仍非常嚴峻，鄰 近的菲律賓、日本、香港都有許多新增案例，台灣是海島型國家，不可能置身於全球之外 ，政府目前的防疫作為是阻絕於境外、管控於境內，他多次呼籲中央，針對入境者要 趕快全面普篩，這不是他個人的意見而已，而是許多醫療專家、學者的專業建議，希望中 央重視、採納。 他說，包括磐石艦案及最近發生的數件確診個案，究竟是在境外或境內感染？各界仍有不 同看法，國人切勿鬆懈，先前的防疫管制措施及民眾的心情都是易放難收，如今重啟 若干限制，有些業者、民眾可能會質疑太過緊張，但如果境外移入一而再、再而三卻找不 出感染源，我們就等著被第二波疫情的攻擊這絕非危言聳聽。 查核142家娛樂場 32家未配合 侯友宜表示，市府已在7月31日公告轄內的舞廳、酒家、酒吧、咖啡廳等八大行業，入內 消費都要採取實名制登記、測量體溫、保持社交距離、放置消毒酒精等，並針對KTV、電 影院、補習班、閱覽室及電梯等密閉式場所，嚴格要求戴口罩，，連日來已查核142家特 定娛樂場所，有32家業者未配合防疫措施，都已要求改善並擇期複查。 他強調，市府即日起會加強稽查，若業者未落實配合防疫措施，該罰就罰，至於長照 機構、銀髮俱樂部或關懷據點等，若防疫有疏漏之處將嚴格要求改進，必要時會再限縮開 放探視時間。 4.附註、心得、想法 2月民進黨新北議會黨團批評侯友宜戴口罩是錯誤示範 還宣導 健康的人不用戴口罩 並推動我ok你先領的活動 結果後來才說 防疫成功的關鍵是民眾戴口罩 自相矛盾後還選擇性忽略 蘇貞昌說口罩一定夠,Thu Aug  6 13:20:41 2020,主文,0,1,1
M.1596691244.A.635,[新聞] 新北密閉場所不配合防疫 侯友宜：該罰就罰,Jsyc241008,最後一段被打臉幾次了還要繼續講哦,08/06 13:25,→,0,1,1
M.1596691244.A.635,[新聞] 新北密閉場所不配合防疫 侯友宜：該罰就罰,lazycat5,一開始口罩不夠，你是想看暴動喔,08/06 13:47,噓,0,1,1
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,starport (輕鬆看),美高官訪台 中媒批 : 猥瑣切香腸 把台灣推向不可承受的災難 https://bit.ly/31lMsEI 新頭殼newtalk 程怡萱 綜合報導 因疫情及南海問題影響，美中關係緊繃。美國衛 生部長阿札爾昨（5）日宣布訪台，時機正值美 中關係跌至40年來的最低點。 中國外交部新聞發 言人汪文斌警告 美國應妥善處理 ，以免損害 中美關係與台海和平；中國官媒環球時報今 (6) 日也在社論中批評，若 台灣當局選擇以 切香 腸 方式升級美台關係，是非常危險的 。 近日，美國衛生部長阿札爾即將訪台，相較於上 次美國時任環境保護署署長麥卡錫於2014年訪台 台而言， 衛生部長在內閣中的排序更前，中方也 由此認為此次的美國官員訪台 更為挑釁 。 美中近期關係逐漸惡化，除今年爆發的新冠疫情 成導火線外，更陸陸續續發生互關領事館、香港 《國安法》、新疆人權問題，以及南海最近緊張 的主權紛爭與軍事演習。1979年，美國通過《台 灣關係法》等國內法案來保障台灣安全，而近兩 年美國通過《台灣旅行法》等系列法案，更允許 美國更高層級官員來訪台灣。 中國官媒環球網將美國通過《台灣旅行法》 一事形容成是美國在挑釁中國的方面展開新的鋪 墊。而美衛生部長阿札爾級近期將訪台，遭中方 批更是在敏感時刻邁出迄今為止，尺度最大的一 步。報導認為，美國派出阿札爾訪台只是一個信 號，並表示台灣問題是美國對華施壓最方便、最 順手的部分，同時也是中方對美展開戰略周旋最 具挑戰的方向。 環球網表示，此次阿札爾訪台，是因為疫情 而得到了正當性，並稱華盛頓企圖把中美關係朝 對抗的方向推， 破壞了大國交往的規則和基礎。 文章並且表示， 中國要讓台灣社會清楚，蔡英文 當局政府若以猥瑣切香腸方式升級美台關係 非常危險 ，美國強硬的策略恐怕會把台灣引向不 可承受的災難，而中國手握的牌很多，包括軍事 牌， 要台灣人想清楚 。 官黴分的很清楚啊 你們台灣 說起來台美雙方的交際交流甘卿屁事 來作訪問這樣就破壞交往的基礎 那我看中美關係脆弱地跟你支的 玻璃心差不多 切香腸到底是啥小 講人話 ,Thu Aug  6 13:28:47 2020,主文,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,skylove21,看到中國氣噗噗就是爽,08/06 13:29,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,elainakuo,是美國挑釁 還是台灣挑釁,08/06 13:29,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MVPGGYY,這是哪裡來的諺語,08/06 13:29,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,abyssa1,切香腸是什麼梗？懷念耿爽....,08/06 13:29,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,roidvin,中國：汪汪汪汪汪,08/06 13:29,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,猥瑣切香腸 這是什麼畫面?,08/06 13:30,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,neverfly,可以講人話嗎,08/06 13:30,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,xamous,切香腸是什麼 XD,08/06 13:30,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,clifflee,文字很齷齪 不過內容很正確啦 美國確實現在很想鬧大,08/06 13:30,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,elainakuo,中共只敢喊喊 連個屁事都做不出來 可憐,08/06 13:31,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,elainakuo,美國就等著你反應大 結果中國只會咆哮,08/06 13:31,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,ab32110,到底跟切香腸有什麼關係,08/06 13:31,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,連google都查不到的典故,08/06 13:31,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,toshizo,難道要拒絕來訪？拒絕下去下屆就不用選了,08/06 13:32,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MVPGGYY,中國不想讓美國獨自來佔台灣媒體版面，不會自己也組一團,08/06 13:33,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,faiya,失學文盲最愛自創奇怪的詞彙了,08/06 13:33,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MVPGGYY,來跟台灣請教防疫，台灣不讓你來的話再嘴說差別待遇啊，,08/06 13:33,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MVPGGYY,你現在是自己不來就要別人也不能來?,08/06 13:33,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,真的不用擔心美國會放掉台灣這個籌碼 台灣要跑都跑不掉,08/06 13:33,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Freezebreeze,https://reurl.cc/g7gz2z,08/06 13:33,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,mynumber55,美國爸爸大熱狗啦,08/06 13:33,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,CLANNAD,香腸好吃 多切一點,08/06 13:33,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,padye,大腸包小腸？,08/06 13:33,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,elainakuo,美國現在就是慢慢測試中國的底線啊 衛生部長後 下個來,08/06 13:34,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,elainakuo,的就是國務卿了 嘻嘻,08/06 13:34,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,jess730612,中國文化不斷在習手裡衰敗 胡錦濤時代還都章典連發,08/06 13:34,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,swatseal,爸爸說話了 柯糞高潮,08/06 13:35,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,iWatch2,環時微博這則下面留言狂酸中國 五毛家失火了還不快去救,08/06 13:35,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,jess730612,"習用人真的非常糟糕 還有那精美的""樹欲靜而風不止""",08/06 13:36,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,SC30mvp,切香腸是什麼梗？,08/06 13:37,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,tsubasawolfy,切香腸XD 你不如說美國現在狂戳你G點要你跟他在南,08/06 13:37,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,tsubasawolfy,海打一場,08/06 13:37,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,江澤民在民國時期是大學生 文化水準又比溫胡高了,08/06 13:37,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,HaHaPoint,這三小爛比喻 = =,08/06 13:37,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,silentence,低能兒  連比喻能力都被文革掉了嗎?,08/06 13:38,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Crazyfire,看來中共的紅線就像香腸一樣長而已XDDD 紅線快要被一段,08/06 13:38,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,可以在夏威夷的晚宴裡彈當地的吉他,08/06 13:39,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Crazyfire,一段切掉吃光了XDDDD,08/06 13:39,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,brella,北七共畜,08/06 13:39,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,psycho420,切你媽雞巴NMSL,08/06 13:39,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,tsgd,中國別逗了 拒絕美國來 台灣也沒有多安全好嗎 哈哈哈,08/06 13:40,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,WTF55665566,不爽就五筒打出來啊？,08/06 13:41,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,tsgd,切香腸這博奕術語 但前頭加猥瑣 那就是中國特色用法了,08/06 13:42,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,marco4014,切香腸？？？,08/06 13:43,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Justice5566,切香腸是啥  XDDD,08/06 13:43,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,WTF55665566,類似一步步蠶食你 就像一直拿到切你一段一段 最後整,08/06 13:44,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,WTF55665566,個吞掉,08/06 13:44,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,coox,切你習包子的小香腸啦 北七,08/06 13:44,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Justice5566,用蟬食鯨吞不是更好，切香腸是切個雞雞喔,08/06 13:44,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,tsgd,https://reurl.cc/g7gz2z  樓上有人貼來源 好歹看一下啦,08/06 13:45,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Justice5566,蠶食  打錯,08/06 13:45,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,jess730612,比喻分階段踩中共武統紅線 但問題中共這紅線伸縮自如,08/06 13:45,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,eternia0920,把發言人遮起來 這講話風格真像韓總,08/06 13:46,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,adiemusxyz,說真的 不是很懂這句話的意思,08/06 13:47,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,sulaman,目前沒有人比中共還愛用切香腸戰術,08/06 13:47,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,usamigj,聽不懂啦說人話好嗎 啊 原來是支那賤畜國發言人在吠,08/06 13:48,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,MyDice,韓總比他強不只一條街,08/06 13:49,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Molester5566,什麼哇糕,08/06 13:50,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,linbay5566,支共罵人終於有點新意了 還不來給我多推幾個,08/06 13:52,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,frozenmoon,切香腸是匈牙利共產黨創造的戰略名詞，中共用剛好,08/06 13:56,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,sidney1298,堂堂外交部 講什麼切香腸 真不愧是文革後的水準 可憐,08/06 14:03,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,sidney1298,哪,08/06 14:03,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,yun0112,之前華春瑩亂用樹欲靜而風不止，就可以看出文革影響真的,08/06 14:04,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,yun0112,很嚴重,08/06 14:04,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,yun0112,而且中國現在真的暴風雨很大XDD,08/06 14:04,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,hank7218,韓總就學共產那套,08/06 14:06,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,eternalecho,美軍特種部隊都駐軍了誒XDD,08/06 14:08,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,lescholar,切香腸 類似溫水煮青蛙的意思吧,08/06 14:17,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,demitri,完全聽不懂 啥意思,08/06 14:19,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Drkate,切個香腸怎麼猥瑣了？不懂？誰能解釋一下？,08/06 14:19,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,fortrees,文革遺毒,08/06 14:19,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,ejnfu,懷念爽哥,08/06 14:22,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,neverwei,汪汪是想吃香腸？,08/06 14:27,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,ice31,美國來不來干預不干預，台灣都是不安全的，罪魁禍首就是你,08/06 14:29,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,ice31,中國，還敢說什麼切香腸.....喔！對了，切香腸什麼梗,08/06 14:29,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,castalchen,中國人怎麼中文程度這麼差,08/06 14:36,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,THCxyz,中共是覺得自己的香腸被切片了嗎 還是又是一個比喻而已?,08/06 14:37,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,THCxyz,喜歡用典故 可是越講越模糊的發言人 都集中在對岸,08/06 14:39,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,Finarfin,應該是切到中共的香腸了 切個香腸而已怎麼個猥瑣法?,08/06 14:40,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,OoJudyoO,中國人講話好猥褻,08/06 14:49,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,OoJudyoO,一國發言人在那邊講這種小粉紅語言,08/06 14:50,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,brennen,不沉的航母豈是支那能左右的。,08/06 14:50,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,jason1001251,這比像極了愛情好笑 給分,08/06 15:09,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,signorr,講人話好嗎!? 要不然對方會認為你『崩潰』了,08/06 15:36,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,foolfighter,白痴 韓國瑜博班都學這種智障話？,08/06 16:07,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,xi17364,難道香腸湊了嗎？ 要猥瑣來切偶,08/06 16:17,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,shawncarter,想得很清楚啊 中國狗想清楚看到美國人要吠還是要舔了,08/06 17:20,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,shawncarter,嗎,08/06 17:20,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,mazznia,真的，台灣跟美國交流甘你中國屁事,08/06 18:08,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,mazznia,事實就是美國想怎麼幹，你中國就得吃下,08/06 18:08,→,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,dog990999,滯臺五毛超崩潰,08/06 18:36,推,54,1,37
M.1596691730.A.3B3,[新聞] 美高官訪台 中媒批 : 「猥瑣切香腸」,sholi,跟韓果然一家親，都講一些聽不懂的比喻,08/06 23:41,噓,54,1,37
